NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME,count
Les Sables D'Olonne,SABLES_OLONNE,ALL#WORLD#EUR#FRA#SABLES_OLONNE,false,,CITY,FRA,1,METROPOLITAN REGION,2
Uckermark,UCKERMARK---GER,ALL#WORLD#EUR#DEU#BRAND#UCKERMARK---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Blagoveshchensk,PORT_RUBLG,ALL#WORLD#EUR#RUS#PORT_RUBLG,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Bursa,TR411,ALL#WORLD#ASIA#TUR#TR4#TR41#TR411,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Odesa Oblast,ODESAO,ALL#WORLD#EUR#UKR#SOUKR#ODESAO,false,,STATE,UKR,2,RAION,2
Kishiwada,KISH,ALL#WORLD#ASIA#JPN#KISH,false,,CITY,JPN,1,PREFECTURE,2
Freiburg,DEU_BADEW_FREIB,ALL#WORLD#EUR#DEU#BADEW#DEU_BADEW_FREIB,false,,CITY,DEU,2,DISTRICT,2
Ravenna,ITH57,ALL#WORLD#EUR#ITA#ITH#ITH5#ITH57,false,,DEPARTMENT,ITA,3,MUNICIPALITY,3
Iwakuni,IWAK,ALL#WORLD#ASIA#JPN#IWAK,false,,CITY,JPN,1,PREFECTURE,2
Mohacs,PORT_HUMOH,ALL#WORLD#EUR#HUN#PORT_HUMOH,false,,PORT_TERMINAL,HUN,1,PORT_TERMINAL,2
Åland,FI20,ALL#WORLD#EUR#FIN#FI2#FI20,false,,REGION,FIN,2,REGION,3
Orlovsky,PORT_ORLOVSKY,ALL#WORLD#EUR#RUS#PORT_ORLOVSKY,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Rhön-Grabfeld,RHN-GRABFELD---GER,ALL#WORLD#EUR#DEU#BAVAR#RHN-GRABFELD---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Aarhus,PORT_DKAAR,ALL#WORLD#EUR#DNK#PORT_DKAAR,false,,PORT_TERMINAL,DNK,1,PORT_TERMINAL,2
Dumai,PORT_IDDUM,ALL#WORLD#ASIA#IDN#PORT_IDDUM,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Tobata,PORT_JPTBT,ALL#WORLD#ASIA#JPN#PORT_JPTBT,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Jambi,PORT_IDDJB,ALL#WORLD#ASIA#IDN#PORT_IDDJB,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Burgas,BG341,ALL#WORLD#EUR#BGR#BG3#BG34#BG341,false,,DEPARTMENT,BGR,3,DEPARTMENT,3
Berlin,DE300,ALL#WORLD#EUR#DEU#DE3#DE30#DE300,false,,DEPARTMENT,DEU,3,MUNICIPALITY,3
Convent LA,CVTLA,ALL#WORLD#NOAME#USA#DELTA#LOUIS#CVTLA,false,,CITY,USA,3,CITY,2
Suceava,RO215,ALL#WORLD#EUR#ROU#RO2#RO21#RO215,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Santa Maria,PORT_BRRIA,ALL#WORLD#SOAME#BRA#PORT_BRRIA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Fushiki,FUSH,ALL#WORLD#ASIA#JPN#FUSH,false,,CITY,JPN,1,PREFECTURE,2
Mumbai,PORT_INBOM,ALL#WORLD#ASIA#IND#PORT_INBOM,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Rize,TR904,ALL#WORLD#ASIA#TUR#TR9#TR90#TR904,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Vitória,PORT_BRVIX,ALL#WORLD#SOAME#BRA#PORT_BRVIX,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Panjin,PORT_CNPJI,ALL#WORLD#ASIA#CHN#PORT_CNPJI,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Quinter KS,PORT_CLQTV,ALL#WORLD#SOAME#CHL#PORT_CLQTV,false,,PORT_TERMINAL,CHL,1,PORT_TERMINAL,2
Ravenna,PORT_ITRAN,ALL#WORLD#EUR#ITA#PORT_ITRAN,false,,PORT_TERMINAL,ITA,1,PORT_TERMINAL,3
Mackay,PORT_AUMKY,ALL#WORLD#OCE#AUS#PORT_AUMKY,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Bitung,PORT_IDBIT,ALL#WORLD#ASIA#IDN#PORT_IDBIT,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Barcarena,PORT_BRVDC,ALL#WORLD#SOAME#BRA#PORT_BRVDC,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Bremen,DE5,ALL#WORLD#EUR#DEU#DE5,false,,NATIONAL_REGION,DEU,1,STATE,2
Cai Lan,CAILAN,ALL#WORLD#ASIA#VNM#CAILAN,false,,CITY,VNM,1,MUNICIPALITY,2
Tarjun,TARJUN,ALL#WORLD#ASIA#IDN#TARJUN,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Eastern Switzerland,CHE_E,ALL#WORLD#EUR#CHE#CHE_E,false,,NATIONAL_REGION,CHE,1,CANTON,2
Saratov,PORT_RURTW,ALL#WORLD#EUR#RUS#PORT_RURTW,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Banjarmasin,BANJARMASIN,ALL#WORLD#ASIA#IDN#SOUTHKALIMANTAN#BANJARMASIN,false,,CITY,IDN,2,REGENCY,2
Northeastern,MK007,ALL#WORLD#EUR#MKD#MK0#MK00#MK007,false,,DEPARTMENT,MKD,3,DEPARTMENT,2
"Corpus Christi, TX",PORT_USCRP,ALL#WORLD#NOAME#USA#PORT_USCRP,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Denizli,DNZL,ALL#WORLD#ASIA#TUR#DNZL,false,,STATE,TUR,1,PROVINCE,2
Zhanjiang,PORT_CNZHA,ALL#WORLD#ASIA#CHN#PORT_CNZHA,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Santander,SANTAN,ALL#WORLD#EUR#ESP#SANTAN,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Marghera,PORT_ITPMA,ALL#WORLD#EUR#ITA#PORT_ITPMA,false,,PORT_TERMINAL,ITA,1,PORT_TERMINAL,2
Salerno,ITF35,ALL#WORLD#EUR#ITA#ITF#ITF3#ITF35,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Denizli,TR322,ALL#WORLD#ASIA#TUR#TR3#TR32#TR322,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Galveston TX,PORT_USGLS,ALL#WORLD#NOAME#USA#PORT_USGLS,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Szczecin,SZCZ,ALL#WORLD#EUR#POL#SZCZ,false,,CITY,POL,1,VOIVODSHIP,2
Minden-Lübbecke,DEA46,ALL#WORLD#EUR#DEU#DEA#DEA4#DEA46,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Bucharest,RO321,ALL#WORLD#EUR#ROU#RO3#RO32#RO321,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Pannonian Croatia,HR02,ALL#WORLD#EUR#HRV#HR0#HR02,false,,REGION,HRV,2,MUNICIPALITY,2
Rades,RADE,ALL#WORLD#AFR#TUN#RADE,false,,CITY,TUN,1,GOVERNORATE,2
Steinburg,STEINBURG-GER,ALL#WORLD#EUR#DEU#SCHLE#STEINBURG-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Wakkanai,WAKK,ALL#WORLD#ASIA#JPN#WAKK,false,,CITY,JPN,1,PREFECTURE,2
CALIFORNIA,PORT_USZTZ,ALL#WORLD#NOAME#USA#PORT_USZTZ,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Sardinia,ITG2,ALL#WORLD#EUR#ITA#ITG#ITG2,false,,REGION,ITA,2,PROVINCE,2
Kieldrecht,PORT_BEKDE,ALL#WORLD#EUR#BEL#PORT_BEKDE,false,,PORT_TERMINAL,BEL,1,PORT_TERMINAL,2
Johor Bahru,JOHOR,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#JOHOR,false,,CITY,MYS,2,DISTRICT,2
Vysotsk,VYSTSK,ALL#WORLD#EUR#RUS#VYSTSK,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Tetyushi,PORT_TETYUSHI,ALL#WORLD#EUR#RUS#PORT_TETYUSHI,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Southwestern,MK003,ALL#WORLD#EUR#MKD#MK0#MK00#MK003,false,,DEPARTMENT,MKD,3,DEPARTMENT,2
Western Norway,NO0A,ALL#WORLD#EUR#NOR#NO0#NO0A,false,,REGION,NOR,2,MUNICIPALITY,2
Port Giles,PTGILES,ALL#WORLD#OCE#AUS#AUSOU#PTGILES,false,,CITY,AUS,2,LOCAL GOVERNMENT AREA,2
Hitachi,HITA,ALL#WORLD#ASIA#JPN#HITA,false,,CITY,JPN,1,PREFECTURE,2
Bergstraße,BERGSTRAE--GER,ALL#WORLD#EUR#DEU#HESSE#BERGSTRAE--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Manzanillo,PORT_MXZLO,ALL#WORLD#NOAME#MEX#PORT_MXZLO,false,,PORT_TERMINAL,MEX,1,PORT_TERMINAL,2
Bratislava Region,SK01,ALL#WORLD#EUR#SVK#SK0#SK01,false,,REGION,SVK,2,DISTRICT,2
Schwäbisch Hall,DE11A,ALL#WORLD#EUR#DEU#DE1#DE11#DE11A,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Teruel,ES242,ALL#WORLD#EUR#ESP#ES2#ES24#ES242,false,,DEPARTMENT,ESP,3,COMARCA,2
Hitachi,PORT_JPHTC,ALL#WORLD#ASIA#JPN#PORT_JPHTC,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Geneva,CH013,ALL#WORLD#EUR#CHE#CH0#CH01#CH013,false,,DEPARTMENT,CHE,3,MUNICIPALITY,2
Takamatsu,TAKAM,ALL#WORLD#ASIA#JPN#TAKAM,false,,CITY,JPN,1,PREFECTURE,2
Durban,PORT_ZADUR,ALL#WORLD#AFR#ZAF#PORT_ZADUR,false,,PORT_TERMINAL,ZAF,1,PORT_TERMINAL,2
Cartagena,KARTA,ALL#WORLD#EUR#ESP#KARTA,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Ube,UBE,ALL#WORLD#ASIA#JPN#UBE,false,,CITY,JPN,1,PREFECTURE,2
Gabrovo,BG322,ALL#WORLD#EUR#BGR#BG3#BG32#BG322,false,,DEPARTMENT,BGR,3,DEPARTMENT,2
Schaumburg,DE928,ALL#WORLD#EUR#DEU#DE9#DE92#DE928,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Saxony-Anhalt,DEE0,ALL#WORLD#EUR#DEU#DEE#DEE0,false,,REGION,DEU,2,DISTRICT,2
Overijssel,NL21,ALL#WORLD#EUR#NLD#NL2#NL21,false,,REGION,NLD,2,MUNICIPALITY,2
Macin,MACIN,ALL#WORLD#EUR#ROU#TULC#MACIN,false,,CITY,ROU,2,COMMUNES AND VILLAGE,2
Nansha,NANSHA,ALL#WORLD#ASIA#CHN#NANSHA,false,,CITY,CHN,1,MUNICIPALITY,2
Autonomous Region of the Azores,PT20,ALL#WORLD#EUR#PRT#PT2#PT20,false,,REGION,PRT,2,MUNICIPALITY,3
Castellon,CASTELLON,ALL#WORLD#EUR#ESP#CASTELLON,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Hirara,PORT_JPHRR,ALL#WORLD#ASIA#JPN#PORT_JPHRR,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Kamyshin,KAMYSH,ALL#WORLD#EUR#RUS#SOUFD#VOLFS#KAMYSH,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Yokkaichi,PORT_JPYKK,ALL#WORLD#ASIA#JPN#PORT_JPYKK,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Kars,KARS,ALL#WORLD#ASIA#TUR#KARS,false,,STATE,TUR,1,PROVINCE,2
Imari,PORT_JPIMI,ALL#WORLD#ASIA#JPN#PORT_JPIMI,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Verden,VERDEN-GER,ALL#WORLD#EUR#DEU#LOWSA#VERDEN-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Taganrog,TAGANROG,ALL#WORLD#EUR#RUS#TAGANROG,false,,CITY,RUS,1,REPUBLIC,2
Tianjin,PORT_CNTXG,ALL#WORLD#ASIA#CHN#PORT_CNTXG,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
İzmir,TR310,ALL#WORLD#ASIA#TUR#TR3#TR31#TR310,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Central Anatolia,TR7,ALL#WORLD#ASIA#TUR#TR7,false,,NATIONAL_REGION,TUR,1,PROVINCE,2
"Ağrı, Kars, Iğdır, Ardahan",TUR_AGKAIGAR,ALL#WORLD#ASIA#TUR#TUR_AGKAIGAR,false,,REGION,TUR,1,PROVINCE,2
Utrecht,NL350,ALL#WORLD#EUR#NLD#NL3#NL35#NL350,false,,DEPARTMENT,NLD,3,DEPARTMENT,3
Imbituva,PORT_BRIBV,ALL#WORLD#SOAME#BRA#PORT_BRIBV,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Geraldton,PORT_AUGET,ALL#WORLD#OCE#AUS#PORT_AUGET,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Arad,RO421,ALL#WORLD#EUR#ROU#RO4#RO42#RO421,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Hachinohe,HACH,ALL#WORLD#ASIA#JPN#HACH,false,,CITY,JPN,1,PREFECTURE,2
Ekaterinovka,PORT_RUEKY,ALL#WORLD#EUR#RUS#PORT_RUEKY,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Castellon,PORT_ESCAS,ALL#WORLD#EUR#ESP#PORT_ESCAS,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,2
Gorizia,ITH43,ALL#WORLD#EUR#ITA#ITH#ITH4#ITH43,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Batangas,PORT_BATANGAS,ALL#WORLD#ASIA#PHL#PORT_BATANGAS,false,,CITY,PHL,1,REGION,2
Jerichower Land,DEE06,ALL#WORLD#EUR#DEU#DEE#DEE0#DEE06,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Teltow-Fläming,TELTOW-FLMING---GER,ALL#WORLD#EUR#DEU#BRAND#TELTOW-FLMING---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Arroyo Seco,ARROYO,ALL#WORLD#SOAME#ARG#ARROYO,false,,CITY,ARG,1,CITY,2
Girona,GIRONA,ALL#WORLD#EUR#ESP#SPCAT#GIRONA,false,,CITY,ESP,2,PROVINCE,2
Kassel,KASSEL--GER,ALL#WORLD#EUR#DEU#HESSE#KASSEL--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Ostprignitz-Ruppin,OSTPRIGNITZ-RUPPIN---GER,ALL#WORLD#EUR#DEU#BRAND#OSTPRIGNITZ-RUPPIN---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Cham,DE235,ALL#WORLD#EUR#DEU#DE2#DE23#DE235,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Bayburt,BAYBURT,ALL#WORLD#ASIA#TUR#BAYBURT,false,,STATE,TUR,1,PROVINCE,2
Pyeongtaek,PORT_KRPTK,ALL#WORLD#ASIA#KOR#PORT_KRPTK,false,,PORT_TERMINAL,KOR,1,PORT_TERMINAL,2
Kumai,KUMAI,ALL#WORLD#ASIA#IDN#KUMAI,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Neo Panama,PORT_PAPCN,ALL#WORLD#NOAME#PAN#PORT_PAPCN,false,,PORT_TERMINAL,PAN,1,PORT_TERMINAL,2
Kushiro,KUSHI,ALL#WORLD#ASIA#JPN#KUSHI,false,,CITY,JPN,1,PREFECTURE,2
Covasna,COV,ALL#WORLD#EUR#ROU#COV,false,,CITY,ROU,1,MUNICIPALITY,2
Macin,PORT_ROMAC,ALL#WORLD#EUR#ROU#PORT_ROMAC,false,,PORT_TERMINAL,ROU,1,PORT_TERMINAL,2
Galati,PORT_ROGAL,ALL#WORLD#EUR#ROU#PORT_ROGAL,false,,PORT_TERMINAL,ROU,1,PORT_TERMINAL,2
Naberezhnye Chelny,PORT_RUNCY,ALL#WORLD#EUR#RUS#PORT_RUNCY,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Batam,PORT_IDBTH,ALL#WORLD#ASIA#IDN#PORT_IDBTH,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Svishtov,SVISHTOV,ALL#WORLD#EUR#BGR#SVISHTOV,false,,CITY,BGR,1,REGION,2
Karachi,PORT_PKKHI,ALL#WORLD#ASIA#PAK#PORT_PKKHI,false,,PORT_TERMINAL,PAK,1,PORT_TERMINAL,2
Zonguldak,TR811,ALL#WORLD#ASIA#TUR#TR8#TR81#TR811,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Itaguai,PORT_BRIGI,ALL#WORLD#SOAME#BRA#PORT_BRIGI,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Salvador,PORT_BRSSA,ALL#WORLD#SOAME#BRA#PORT_BRSSA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Kulmbach,DE24B,ALL#WORLD#EUR#DEU#DE2#DE24#DE24B,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Detmold,DEU_NW_DETMOLD,ALL#WORLD#EUR#DEU#DE-NW#DEU_NW_DETMOLD,false,,CITY,DEU,2,DISTRICT,2
Las palmas,PORT_ESLPA,ALL#WORLD#EUR#ESP#PORT_ESLPA,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,2
Olpe,OLPE--GER,ALL#WORLD#EUR#DEU#NRHWE#OLPE--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Sapporo,PORT_JPSPK,ALL#WORLD#ASIA#JPN#PORT_JPSPK,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Brest,BREST,ALL#WORLD#EUR#FRA#WESTF#BRITT#BREST,false,,CITY,FRA,3,ARRONDISSEMENT,2
Xinyang,XINYANG,ALL#WORLD#ASIA#CHN#HENAN#XINYANG,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Rabaul,PORT_PGRAB,ALL#WORLD#OCE#PNG#PORT_PGRAB,false,,PORT_TERMINAL,PNG,1,PORT_TERMINAL,2
Itacoatiara,PORT_BRITA,ALL#WORLD#SOAME#BRA#PORT_BRITA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
HUELVA,HUELVA,ALL#WORLD#EUR#ESP#HUELVA_PROVINCE#HUELVA,false,,CITY,ESP,2,PROVINCE,2
Barranqueras,PORT_ARBQS,ALL#WORLD#SOAME#ARG#PORT_ARBQS,false,,PORT_TERMINAL,ARG,1,PORT_TERMINAL,2
Zonguldak,ZNGDAK,ALL#WORLD#ASIA#TUR#ZNGDAK,false,,STATE,TUR,1,PROVINCE,2
Kairy,PORT_KAIRY,ALL#WORLD#EUR#UKR#PORT_KAIRY,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Dhamra,DHAMRA,ALL#WORLD#ASIA#IND#EASTI#ODISH#DHAMRA,false,,CITY,IND,3,DISTRICT,2
Caracol,CARACOL,ALL#WORLD#SOAME#BRA#BRACW#PIAUI#CARACOL,false,,CITY,BRA,3,CITY,2
La Rochelle,PORT_FRLRH,ALL#WORLD#EUR#FRA#PORT_FRLRH,false,,PORT_TERMINAL,FRA,1,PORT_TERMINAL,2
Bucharest,BUCHA,ALL#WORLD#EUR#ROU#BUCHA,false,,CITY,ROU,1,MUNICIPALITY,2
Pelintung,PORT_PELINTUNG,ALL#WORLD#ASIA#IDN#PORT_PELINTUNG,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Lippe,DEA45,ALL#WORLD#EUR#DEU#DEA#DEA4#DEA45,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
La Coruña,PORT_ESLCG,ALL#WORLD#EUR#ESP#PORT_ESLCG,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,2
Trabzon,TRABZON,ALL#WORLD#ASIA#TUR#TRABZON,false,,STATE,TUR,1,PROVINCE,3
Pest,HUN_BUD_PEST,ALL#WORLD#EUR#HUN#BUDAP#HUN_BUD_PEST,false,,CITY,HUN,2,DISTRICT,3
Rybnaya Sloboda,PORT_RYBNAYA,ALL#WORLD#EUR#RUS#PORT_RYBNAYA,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Ust-Luga,PORT_RUULU,ALL#WORLD#EUR#RUS#PORT_RUULU,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Yozgat,TR723,ALL#WORLD#ASIA#TUR#TR7#TR72#TR723,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Pechischi,PECHISCHI,ALL#WORLD#EUR#RUS#VOLFD#TATFS#PECHISCHI,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Eichsfeld,DEG06,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG06,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Kiel,KIELPORT,ALL#WORLD#EUR#DEU#KIELPORT,false,,CITY,DEU,1,STATE,2
Galati,GALATI,ALL#WORLD#EUR#ROU#GALATI,false,,CITY,ROU,1,MUNICIPALITY,2
Duchy of Lauenburg,DEF06,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF06,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Gütersloh,GTERSLOH--GER,ALL#WORLD#EUR#DEU#NRHWE#GTERSLOH--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Geraldton,GLDTON,ALL#WORLD#OCE#AUS#AUWES#GLDTON,false,,CITY,AUS,2,LOCAL GOVERNMENT AREA,2
Conakry,PORT_CONAKRY,ALL#WORLD#AFR#GIN#PORT_CONAKRY,false,,CITY,GIN,1,ADMINISTRATIVE REGION,2
Zhoushan,Zhoushan,ALL#WORLD#ASIA#CHN#ZHEJI#Zhoushan,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Roth,DE25B,ALL#WORLD#EUR#DEU#DE2#DE25#DE25B,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
French Guiana,FRY30,ALL#WORLD#EUR#FRA#FRY#FRY3#FRY30,false,,DEPARTMENT,FRA,3,ARRONDISSEMENT,3
Spasskoe,SPASSKOE,ALL#WORLD#EUR#RUS#VOLFD#NIZFS#SPASSKOE,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Puerto Madryn,PORT_ARPMY,ALL#WORLD#SOAME#ARG#PORT_ARPMY,false,,PORT_TERMINAL,ARG,1,PORT_TERMINAL,2
Prince Rupert,PRUPERT,ALL#WORLD#NOAME#CAN#BRICO#PRUPERT,false,,CITY,CAN,2,CENSUS DIVISION,2
Southeastern Anatolia,TRC,ALL#WORLD#ASIA#TUR#TRC,false,,NATIONAL_REGION,TUR,1,PROVINCE,2
Alessandria,ITC18,ALL#WORLD#EUR#ITA#ITC#ITC1#ITC18,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Segovia,SEGOVIA,ALL#WORLD#EUR#ESP#SPCAN#SEGOVIA,false,,CITY,ESP,2,PROVINCE,2
ponta da madeira,PONTA_DA_MADEIRA,ALL#WORLD#SOAME#BRA#BRACW#MARAN#SAOLU#PONTA_DA_MADEIRA,false,,CITY,BRA,4,CITY,2
Piraeus Port,PORT_GRPIR,ALL#WORLD#EUR#GRC#PORT_GRPIR,false,,PORT_TERMINAL,GRC,1,PORT_TERMINAL,2
Castile and León,ES41,ALL#WORLD#EUR#ESP#ES4#ES41,false,,REGION,ESP,2,PROVINCE,2
Port Huron MI,PORT_USPHN,ALL#WORLD#NOAME#USA#PORT_USPHN,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Coastal-Karst,SI038,ALL#WORLD#EUR#SVN#SI0#SI03#SI038,false,,DEPARTMENT,SVN,3,DEPARTMENT,2
Yokosuka,YOK,ALL#WORLD#ASIA#JPN#YOK,false,,CITY,JPN,1,PREFECTURE,2
"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR_KOC_SAK_DUZ,ALL#WORLD#ASIA#TUR#TUR_KOC_SAK_DUZ,false,,REGION,TUR,1,PROVINCE,2
Staraya Mayna,STARAYAM,ALL#WORLD#EUR#RUS#VOLFD#ULYFS#STAROMAY#STARAYAM,false,,CITY,RUS,4,CITY,2
Miike,MIIKE,ALL#WORLD#ASIA#JPN#MIIKE,false,,CITY,JPN,1,PREFECTURE,2
Salerno,SALERN,ALL#WORLD#EUR#ITA#SALERN,false,,CITY,ITA,1,REGION,2
Pleven,BG314,ALL#WORLD#EUR#BGR#BG3#BG31#BG314,false,,DEPARTMENT,BGR,3,DEPARTMENT,3
Liepaja,PORT_LVLPX,ALL#WORLD#EUR#LVA#PORT_LVLPX,false,,PORT_TERMINAL,LVA,1,PORT_TERMINAL,2
Utsunomiya,PORT_JPUTO,ALL#WORLD#ASIA#JPN#PORT_JPUTO,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Balearic Islands,SPBAL,ALL#WORLD#EUR#ESP#SPBAL,false,,NATIONAL_REGION,ESP,1,AUTONOMOUS COMMUNITY,2
Córdoba,ES613,ALL#WORLD#EUR#ESP#ES6#ES61#ES613,false,,DEPARTMENT,ESP,3,COMARCA,3
Valencia,PORT_ESVLC,ALL#WORLD#EUR#ESP#PORT_ESVLC,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,3
Sao Luis,PORT_BRALU,ALL#WORLD#SOAME#BRA#PORT_BRALU,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Teruel,TERUEL,ALL#WORLD#EUR#ESP#SPARG#TERUEL,false,,CITY,ESP,2,PROVINCE,2
Western Transdanubia,HU22,ALL#WORLD#EUR#HUN#HU2#HU22,false,,REGION,HUN,2,DISTRICT,2
Hanover,DE92,ALL#WORLD#EUR#DEU#DE9#DE92,false,,REGION,DEU,2,DISTRICT,2
Kars,TRA22,ALL#WORLD#ASIA#TUR#TRA#TRA2#TRA22,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Dhamra,PORT_INDMQ,ALL#WORLD#ASIA#IND#PORT_INDMQ,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Capital Region,IS001,ALL#WORLD#EUR#ISL#IS0#IS00#IS001,false,,DEPARTMENT,ISL,3,DEPARTMENT,3
Bereslavka,PORT_BERESLAVKA,ALL#WORLD#EUR#UKR#PORT_BERESLAVKA,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Ticino,CH07,ALL#WORLD#EUR#CHE#CH0#CH07,false,,REGION,CHE,2,DISTRICT,2
Latvia,LV00,ALL#WORLD#EUR#LVA#LV0#LV00,false,,REGION,LVA,2,REGION,3
Balakovo,BALAK,ALL#WORLD#EUR#RUS#VOLFD#SARFS#BALAK,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Gresik,PORT_IDGRE,ALL#WORLD#ASIA#IDN#PORT_IDGRE,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Uckermark,DE40I,ALL#WORLD#EUR#DEU#DE4#DE40#DE40I,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
