NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Nibulon,NIBULON,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#NIBULON,false,,PORT_TERMINAL
Maassluis,PORT_NLMAL,ALL#WORLD#EUR#NLD#PORT_NLMAL,false,,PORT_TERMINAL
Bechet,PORT_ROBCT,ALL#WORLD#EUR#ROU#PORT_ROBCT,false,,PORT_TERMINAL
Reni,PORT_UARNI,ALL#WORLD#CIS#UKR#PORT_UARNI,false,,PORT_TERMINAL
Port Dempa,DEMPA,ALL#WORLD#Americas#SOAME#ARG#UPRIVER#DEMPA,false,,PORT_TERMINAL
Rufisque,PORT_SNRQ2,ALL#WORLD#WESTA#SEN#PORT_SNRQ2,false,,PORT_TERMINAL
Port Arthur,PORT_USPOA,ALL#WORLD#NOAME#USA#PORT_USPOA,false,,PORT_TERMINAL
State Port Silo (SFGCU),STATE_PORT_SILO,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#STATE_PORT_SILO,false,,PORT_TERMINAL
Caen,PORT_FRCFR,ALL#WORLD#EUR#FRA#PORT_FRCFR,false,,PORT_TERMINAL
Donuzlav,PORT_DONU,ALL#WORLD#CIS#RUS#PORT_DONU,false,,PORT_TERMINAL
Motukea,MTKA,ALL#WORLD#PNG#MTKA,false,,PORT_TERMINAL
Portland,PORT_AUPTJ,ALL#WORLD#OCEAN#AUS#PORT_AUPTJ,false,,PORT_TERMINAL
Tonnay charente,PORT_FRTON,ALL#WORLD#EUR#FRA#PORT_FRTON,false,,PORT_TERMINAL
Putian,PORT_CNPUT,ALL#WORLD#ASIA#CHN#PORT_CNPUT,false,,PORT_TERMINAL
Sevastopol,PORT_UASVP,ALL#WORLD#CIS#UKR#PORT_UASVP,false,,PORT_TERMINAL
New Mangalore Port,PORT_INNML,ALL#WORLD#ASIA#IND#PORT_INNML,false,,PORT_TERMINAL
Kakinada,PORT_INKAK,ALL#WORLD#ASIA#IND#PORT_INKAK,false,,PORT_TERMINAL
Muelle 1-2 y 6,MUELLE_1_2_6,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#BABBU#MUELLE_1_2_6,false,,PORT_TERMINAL
Kamyshin,PORT_RUKAM,ALL#WORLD#CIS#RUS#PORT_RUKAM,false,,PORT_TERMINAL
Matsuyama,PORT_JPMYJ,ALL#WORLD#ASIA#JPN#PORT_JPMYJ,false,,PORT_TERMINAL
Azov,PORT_RUAZO,ALL#WORLD#CIS#RUS#PORT_RUAZO,false,,PORT_TERMINAL
Zolotaya Balka,PORT_UAZOL,ALL#WORLD#CIS#UKR#PORT_UAZOL,false,,PORT_TERMINAL
Hopa,PORT_TRHOP,ALL#WORLD#WESTE#TUR#PORT_TRHOP,false,,PORT_TERMINAL
Port of Valparaiso,PORT_VALP,ALL#WORLD#OSAM#CHL#PORT_VALP,false,,PORT_TERMINAL
kalipeda Port,PORT_KALIPEDA,ALL#WORLD#EUR#LTU#PORT_KALIPEDA,false,,PORT_TERMINAL
Barra dos Coqueiros,PORT_BRBAR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBAR,false,,PORT_TERMINAL
Klaipeda,PORT_LTKLJ,ALL#WORLD#EUR#LTU#PORT_LTKLJ,false,,PORT_TERMINAL
La Plata,PORT_ARLPG,ALL#WORLD#Americas#SOAME#ARG#PORT_ARLPG,false,,PORT_TERMINAL
Montevideo,PORT_UYMVD,ALL#WORLD#OSAM#URY#PORT_UYMVD,false,,PORT_TERMINAL
Bagendang,PORT_IDBGD,ALL#WORLD#ASIA#IDN#PORT_IDBGD,false,,PORT_TERMINAL
Kochi,PORT_INCOK,ALL#WORLD#ASIA#IND#PORT_INCOK,false,,PORT_TERMINAL
Vylkove,PORT_UAVYL,ALL#WORLD#CIS#UKR#PORT_UAVYL,false,,PORT_TERMINAL
Abu Dhabi,PORT_AEAUH,PORT_AEAUH,false,,PORT_TERMINAL
Toros Gubre,PORT_TRTGT,ALL#WORLD#WESTE#TUR#PORT_TRTGT,false,,PORT_TERMINAL
Baton Rouge LA,PORT_USBTR,ALL#WORLD#NOAME#USA#PORT_USBTR,false,,PORT_TERMINAL
Ramsgate,PORT_GBRMG,ALL#WORLD#EUR#GBR#PORT_GBRMG,false,,PORT_TERMINAL
Argentia Port ,ARGENTIA,ALL#WORLD#NOAME#CAN#ARGENTIA,false,,PORT_TERMINAL
Chaozhou,PORT_CNCOZ,ALL#WORLD#ASIA#CHN#PORT_CNCOZ,false,,PORT_TERMINAL
Vordingborg,PORT_DKVOR,ALL#WORLD#EUR#DNK#PORT_DKVOR,false,,PORT_TERMINAL
Port of Agadir,PORT_MAAGA,ALL#WORLD#AFRMI#MAR#PORT_MAAGA,false,,PORT_TERMINAL
Paranaguá,PORT_BRPNG,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPNG,false,,PORT_TERMINAL
Casablanca,PORT_MACAS,ALL#WORLD#AFRMI#MAR#PORT_MACAS,false,,PORT_TERMINAL
General Lagos,GRAL_LAGOS,ALL#WORLD#Americas#SOAME#ARG#UPRIVER#GRAL_LAGOS,false,,PORT_TERMINAL
Kyoto,PORT_JPUKY,ALL#WORLD#ASIA#JPN#PORT_JPUKY,false,,PORT_TERMINAL
Porto Di Corsini,PORT_ITPDC,ALL#WORLD#EUR#ITA#PORT_ITPDC,false,,PORT_TERMINAL
Great Lakes,PORT_USGRL,ALL#WORLD#NOAME#USA#PORT_USGRL,false,,PORT_TERMINAL
Yakacik,PORT_TRYAK,ALL#WORLD#WESTE#TUR#PORT_TRYAK,false,,PORT_TERMINAL
Sulina,PORT_ROSUL,ALL#WORLD#EUR#ROU#PORT_ROSUL,false,,PORT_TERMINAL
ICD Panipat Port,PORT_INPAP,ALL#WORLD#ASIA#IND#PORT_INPAP,false,,PORT_TERMINAL
Okinawa,PORT_JPOKA,ALL#WORLD#ASIA#JPN#PORT_JPOKA,false,,PORT_TERMINAL
Bizerte,PORT_TNBIZ,ALL#WORLD#AFRMI#TUN#PORT_TNBIZ,false,,PORT_TERMINAL
Villagarcia,PORT_ESVIL,ALL#WORLD#EUR#ESP#PORT_ESVIL,false,,PORT_TERMINAL
Xinsha Port,PORT_CNXNA,ALL#WORLD#ASIA#CHN#PORT_CNXNA,false,,PORT_TERMINAL
Meizhou,PORT_CNMEZ,ALL#WORLD#ASIA#CHN#PORT_CNMEZ,false,,PORT_TERMINAL
Brasiléia,PORT_BRBRL,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBRL,false,,PORT_TERMINAL
Ullapara,PORT_ULLAPARA,ALL#WORLD#ASIA#BGD#PORT_ULLAPARA,false,,PORT_TERMINAL
Kumamoto,PORT_JPKMJ,ALL#WORLD#ASIA#JPN#PORT_JPKMJ,false,,PORT_TERMINAL
El Jadida,PORT_MAEJD,ALL#WORLD#AFRMI#MAR#PORT_MAEJD,false,,PORT_TERMINAL
Borivage,BORIVAGE,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#YUZHN#BORIVAGE,false,,PORT_TERMINAL
VYBORG,VYBORG,ALL#WORLD#CIS#RUS#PETER#VYBORG,false,,PORT_TERMINAL
Nueva Palmira,PORT_UYNVP,ALL#WORLD#OSAM#URY#PORT_UYNVP,false,,PORT_TERMINAL
GuaÃ­ra,PORT_BRGAR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRGAR,false,,PORT_TERMINAL
Tomakomai,PORT_JPTMK,ALL#WORLD#ASIA#JPN#PORT_JPTMK,false,,PORT_TERMINAL
IJMUIDEN,PORT_NLIJM,ALL#WORLD#EUR#NLD#PORT_NLIJM,false,,PORT_TERMINAL
Jorf Lasfar,PORT_MAJFL,ALL#WORLD#AFRMI#MAR#PORT_MAJFL,false,,PORT_TERMINAL
Port-Soudan,PORT_SDPZU,ALL#WORLD#AFRMI#SDN#PORT_SDPZU,false,,PORT_TERMINAL
Saseho,PORT_JPSSB,ALL#WORLD#ASIA#JPN#PORT_JPSSB,false,,PORT_TERMINAL
Santander,PORT_ESSDR,ALL#WORLD#EUR#ESP#PORT_ESSDR,false,,PORT_TERMINAL
Belfast,PORT_GBBEL,ALL#WORLD#EUR#GBR#PORT_GBBEL,false,,PORT_TERMINAL
Paulina LA,PORT_US9AU,ALL#WORLD#NOAME#USA#PORT_US9AU,false,,PORT_TERMINAL
Kiliia,PORT_UAKIA,ALL#WORLD#CIS#UKR#PORT_UAKIA,false,,PORT_TERMINAL
Ténès,PORT_DZTEN,ALL#WORLD#DZA#PORT_DZTEN,false,,PORT_TERMINAL
Immingham,PORT_GBIMM,ALL#WORLD#EUR#GBR#PORT_GBIMM,false,,PORT_TERMINAL
Kherson,PORT_UAKHE,ALL#WORLD#CIS#UKR#PORT_UAKHE,false,,PORT_TERMINAL
Iwakuni,PORT_JPIWK,ALL#WORLD#ASIA#JPN#PORT_JPIWK,false,,PORT_TERMINAL
Santo Tomás de Castilla,PORT_GTSTC,ALL#WORLD#CTLAM#GTM#PORT_GTSTC,false,,PORT_TERMINAL
Brownsville TN,PORT_USBRO,ALL#WORLD#NOAME#USA#PORT_USBRO,false,,PORT_TERMINAL
Marin,PORT_ESMPG,ALL#WORLD#EUR#ESP#PORT_ESMPG,false,,PORT_TERMINAL
Gdańsk,PORT_GDA,ALL#WORLD#EUR#POL#PORT_GDA,false,,PORT_TERMINAL
Dammam,PORT_SADMM,ALL#WORLD#AFRMI#SAU#PORT_SADMM,false,,PORT_TERMINAL
Townsville,PORT_AUTSV,ALL#WORLD#OCEAN#AUS#PORT_AUTSV,false,,PORT_TERMINAL
Rosario,PORT_ARROS,ALL#WORLD#Americas#SOAME#ARG#PORT_ARROS,false,,PORT_TERMINAL
Kuala Tanjung,PORT_IDKTJ,ALL#WORLD#ASIA#IDN#PORT_IDKTJ,false,,PORT_TERMINAL
Melbourne,PORT_AUMEL,ALL#WORLD#OCEAN#AUS#PORT_AUMEL,false,,PORT_TERMINAL
El Bosque,PORT_COEBQ,ALL#WORLD#OSAM#COL#PORT_COEBQ,false,,PORT_TERMINAL
Hualien,PORT_TWHUN,ALL#WORLD#ASIA#TWN#PORT_TWHUN,false,,PORT_TERMINAL
Klang Port,PORT_KLANG_PORT,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#PORT_KLANG_PORT,false,,PORT_TERMINAL
Mersa Tobruq,PORT_LYTBR,ALL#WORLD#AFRMI#LBY#PORT_LYTBR,false,,PORT_TERMINAL
Varna West Port,PORT_VARNA_WEST,ALL#WORLD#EUR#BGR#VARNA#VARNC#PORT_VARNA_WEST,false,,PORT_TERMINAL
Mobile,PORT_USMOB,ALL#WORLD#NOAME#USA#PORT_USMOB,false,,PORT_TERMINAL
Novolog,NOVOLOG,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#ODESA#NOVOLOG,false,,PORT_TERMINAL
Huizhou,PORT_CNHUI,ALL#WORLD#ASIA#CHN#PORT_CNHUI,false,,PORT_TERMINAL
Taichung,PORT_TWTXG,ALL#WORLD#ASIA#TWN#PORT_TWTXG,false,,PORT_TERMINAL
Port Lincoln,PORT_AUPLO,ALL#WORLD#OCEAN#AUS#PORT_AUPLO,false,,PORT_TERMINAL
Muroran,PORT_JPMUR,ALL#WORLD#ASIA#JPN#PORT_JPMUR,false,,PORT_TERMINAL
AHUS,AHUS,ALL#WORLD#EUR#SWE#AHUS,false,,PORT_TERMINAL
Bari,PORT_ITBRI,ALL#WORLD#EUR#ITA#PORT_ITBRI,false,,PORT_TERMINAL
Risoil,RISOIL,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#CHORN#RISOIL,false,,PORT_TERMINAL
Port of Huasco,PORT_HUAS,ALL#WORLD#OSAM#CHL#PORT_HUAS,false,,PORT_TERMINAL
Dukhovnitskoye,PORT_DUKHSK,ALL#WORLD#CIS#RUS#PORT_DUKHSK,false,,PORT_TERMINAL
Prince Rupert,PORT_CAPRR,ALL#WORLD#NOAME#CAN#PORT_CAPRR,false,,PORT_TERMINAL
Kijing Port,PORT_IDKH1,ALL#WORLD#ASIA#IDN#PORT_IDKH1,false,,PORT_TERMINAL
Brest,PORT_FRBES,ALL#WORLD#EUR#FRA#PORT_FRBES,false,,PORT_TERMINAL
Zhuhai,PORT_CNZUH,ALL#WORLD#ASIA#CHN#PORT_CNZUH,false,,PORT_TERMINAL
Cai Mep,PORT_VNCMT,ALL#WORLD#ASIA#VNM#PORT_VNCMT,false,,PORT_TERMINAL
Myshuryn Rih,PORT_DNIPR_MR,ALL#WORLD#CIS#UKR#PORT_DNIPR_MR,false,,PORT_TERMINAL
Taizhou,PORT_CNTZO,ALL#WORLD#ASIA#CHN#PORT_CNTZO,false,,PORT_TERMINAL
Zeebrugge port,ZEEBRUGGE,ALL#WORLD#EUR#BEL#FLERE#ZEEBRUGGE,false,,PORT_TERMINAL
Portland OR,PORT_USPDX,ALL#WORLD#NOAME#USA#PORT_USPDX,false,,PORT_TERMINAL
Colombo,PORT_LKCMB,ALL#WORLD#ASIA#LKA#PORT_LKCMB,false,,PORT_TERMINAL
Guaira,PORT_BRGIA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRGIA,false,,PORT_TERMINAL
Hoek Van Holland,PORT_NLHKH,ALL#WORLD#EUR#NLD#PORT_NLHKH,false,,PORT_TERMINAL
Chistopol,PORT_RUCHL,ALL#WORLD#CIS#RUS#PORT_RUCHL,false,,PORT_TERMINAL
Mikhaylovka,PORT_MIKHAILOVKA,ALL#WORLD#CIS#RUS#PORT_MIKHAILOVKA,false,,PORT_TERMINAL
Albany (FIS),PORT_AUALH,ALL#WORLD#OCEAN#AUS#PORT_AUALH,false,,PORT_TERMINAL
Cuiabá,PORT_BRCBA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCBA,false,,PORT_TERMINAL
Invercargill Seaport Port,PORT_CARG,ALL#WORLD#OCEAN#NZL#PORT_CARG,false,,PORT_TERMINAL
Port Of Tema,PORT_TEM,ALL#WORLD#AFRMI#GHA#PORT_TEM,false,,PORT_TERMINAL
Terneuzen,PORT_NLTNZ,ALL#WORLD#EUR#NLD#PORT_NLTNZ,false,,PORT_TERMINAL
Lubuk Gaung,PORT_LUBUK,ALL#WORLD#ASIA#IDN#PORT_LUBUK,false,,PORT_TERMINAL
Lagos,PORT_NGLOS,ALL#WORLD#WESTA#NGA#PORT_NGLOS,false,,PORT_TERMINAL
Nacala,PORT_MZNAC,ALL#WORLD#AFRMI#MOZ#PORT_MZNAC,false,,PORT_TERMINAL
Terminal Integrador Araguari,PORT_TIA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MINAS#ARAGUARI#PORT_TIA,false,,PORT_TERMINAL
Jogbani Port,PORT_INJBN,ALL#WORLD#ASIA#IND#PORT_INJBN,false,,PORT_TERMINAL
Guangzhou,PORT_CNGGZ,ALL#WORLD#ASIA#CHN#PORT_CNGGZ,false,,PORT_TERMINAL
Port Flushing,PORT_FLUS,ALL#WORLD#EUR#NLD#PORT_FLUS,false,,PORT_TERMINAL
Skagen Havn,PORT_DKSKA,ALL#WORLD#EUR#DNK#PORT_DKSKA,false,,PORT_TERMINAL
Ghent,PORT_BEGNE,ALL#WORLD#EUR#BEL#PORT_BEGNE,false,,PORT_TERMINAL
DSSC (COFCO),DSSC_COFCO,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#DSSC_COFCO,false,,PORT_TERMINAL
Astrakhan,PORT_RUASF,ALL#WORLD#CIS#RUS#PORT_RUASF,false,,PORT_TERMINAL
caofedian ,PORT_CAOFEDIAN,ALL#WORLD#ASIA#CHN#HEBEI#TANGSHAN#PORT_CAOFEDIAN,false,,PORT_TERMINAL
Cadiz,PORT_ESCAD,ALL#WORLD#EUR#ESP#PORT_ESCAD,false,,PORT_TERMINAL
ISKENDERUN,PORT_TRISK,ALL#WORLD#WESTE#TUR#PORT_TRISK,false,,PORT_TERMINAL
Yokosuka,PORT_JPYOS,ALL#WORLD#ASIA#JPN#PORT_JPYOS,false,,PORT_TERMINAL
Hoping,PORT_TWHOP,ALL#WORLD#ASIA#TWN#PORT_TWHOP,false,,PORT_TERMINAL
Hiroshima,PORT_JPHIJ,ALL#WORLD#ASIA#JPN#PORT_JPHIJ,false,,PORT_TERMINAL
Mostaganem,PORT_DZMOS,ALL#WORLD#DZA#PORT_DZMOS,false,,PORT_TERMINAL
Hilli,PORT_INHLI,ALL#WORLD#ASIA#IND#PORT_INHLI,false,,PORT_TERMINAL
Porto Murtinho,PORT_BRPMH,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPMH,false,,PORT_TERMINAL
Conakry,PORT_GNCKY,ALL#WORLD#AFRMI#GIN#PORT_GNCKY,false,,PORT_TERMINAL
Lisbon,PORT_PTLIS,ALL#WORLD#EUR#PRT#PORT_PTLIS,false,,PORT_TERMINAL
Ooita,PORT_JPOIT,ALL#WORLD#ASIA#JPN#PORT_JPOIT,false,,PORT_TERMINAL
Kozatske,PORT_KHEKO,ALL#WORLD#CIS#UKR#PORT_KHEKO,false,,PORT_TERMINAL
Chennai,PORT_INMAA,ALL#WORLD#ASIA#IND#PORT_INMAA,false,,PORT_TERMINAL
Toyohashi,PORT_JPTHS,ALL#WORLD#ASIA#JPN#PORT_JPTHS,false,,PORT_TERMINAL
Salaverry,PORT_PESAL,ALL#WORLD#OSAM#PER#PORT_PESAL,false,,PORT_TERMINAL
Port of Nakhodka,PORT_NAKH,ALL#WORLD#CIS#RUS#PORT_NAKH,false,,PORT_TERMINAL
Corumba,PORT_BRCMG,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCMG,false,,PORT_TERMINAL
Oran,PORT_DZORN,ALL#WORLD#DZA#PORT_DZORN,false,,PORT_TERMINAL
Sabine,PORT_USSAB,ALL#WORLD#NOAME#USA#PORT_USSAB,false,,PORT_TERMINAL
Chornomorsk,PORT_UAILK,ALL#WORLD#CIS#UKR#PORT_UAILK,false,,PORT_TERMINAL
Bonny Offshore Terminal,PORT_NGBON,ALL#WORLD#WESTA#NGA#PORT_NGBON,false,,PORT_TERMINAL
Panjang,PORT_IDPNJ,ALL#WORLD#ASIA#IDN#PORT_IDPNJ,false,,PORT_TERMINAL
Shimonoseki,PORT_JPSHS,ALL#WORLD#ASIA#JPN#PORT_JPSHS,false,,PORT_TERMINAL
Mombasa,PORT_KEMBA,ALL#WORLD#AFRMI#KEN#PORT_KEMBA,false,,PORT_TERMINAL
Vizag,PORT_INVIG,ALL#WORLD#ASIA#IND#PORT_INVIG,false,,PORT_TERMINAL
Bin Qasim,PORT_PKBQM,ALL#WORLD#ASIA#PAK#PORT_PKBQM,false,,PORT_TERMINAL
Novotech,NOVOTECH,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#ODESA#NOVOTECH,false,,PORT_TERMINAL
Haifa,PORT_ILHFA,ALL#WORLD#AFRMI#ISR#PORT_ILHFA,false,,PORT_TERMINAL
Coronel Bicaco,PORT_BRBIC,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBIC,false,,PORT_TERMINAL
Port Muhammad Bin Qasim,PORT_MBQ,ALL#WORLD#ASIA#PAK#SINDH#KARAD#PORT_MBQ,false,,PORT_TERMINAL
Port Antofagasta,PORT_ANTO,ALL#WORLD#OSAM#CHL#PORT_ANTO,false,,PORT_TERMINAL
Danube MN,PORT_DANMN,ALL#WORLD#NOAME#USA#PORT_DANMN,false,,PORT_TERMINAL
Recife,PORT_BRREC,ALL#WORLD#Americas#SOAME#BRA#PORT_BRREC,false,,PORT_TERMINAL
Rotterdam,PORT_NLRTM,ALL#WORLD#EUR#NLD#PORT_NLRTM,false,,PORT_TERMINAL
Kumai,PORT_IDKUM,ALL#WORLD#ASIA#IDN#PORT_IDKUM,false,,PORT_TERMINAL
Novo Remanso,PORT_BRRMA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRRMA,false,,PORT_TERMINAL
Batown,PORT_USBAY,ALL#WORLD#NOAME#USA#PORT_USBAY,false,,PORT_TERMINAL
Manila,PORT_PHMNL,ALL#WORLD#ASIA#PHL#PORT_PHMNL,false,,PORT_TERMINAL
Adelaide,PORT_AUADL,ALL#WORLD#OCEAN#AUS#PORT_AUADL,false,,PORT_TERMINAL
sunda strait Port,PORT_SUNDA_STRAIT,ALL#WORLD#ASIA#IDN#PORT_SUNDA_STRAIT,false,,PORT_TERMINAL
Port kimitsu,PORT_KIMITSU,ALL#WORLD#ASIA#VNM#PORT_KIMITSU,false,,PORT_TERMINAL
Port of Guiria,PORT_GUIR,ALL#WORLD#OSAM#VEN#PORT_GUIR,false,,PORT_TERMINAL
Assis,PORT_BRABL,ALL#WORLD#Americas#SOAME#BRA#PORT_BRABL,false,,PORT_TERMINAL
Odesa,PORT_UAODS,ALL#WORLD#CIS#UKR#PORT_UAODS,false,,PORT_TERMINAL
Tyaginka,PORT_TYAGIN,ALL#WORLD#CIS#UKR#PORT_TYAGIN,false,,PORT_TERMINAL
KwaZulu-Natal,PORT_ZANAL,ALL#WORLD#EASTA#ZAF#PORT_ZANAL,false,,PORT_TERMINAL
Mina Saqr,PORT_MINA_SAQR,ALL#WORLD#UAE#PORT_MINA_SAQR,false,,PORT_TERMINAL
Bronderslev,PORT_DKBRL,ALL#WORLD#EUR#DNK#DK0#PORT_DKBRL,false,,PORT_TERMINAL
Kashima,PORT_JPKSM,ALL#WORLD#ASIA#JPN#PORT_JPKSM,false,,PORT_TERMINAL
Dneprovsko-bugsky,PORT_UADNB,ALL#WORLD#CIS#UKR#PORT_UADNB,false,,PORT_TERMINAL
Morehead City,PORT_USMRH,ALL#WORLD#NOAME#USA#PORT_USMRH,false,,PORT_TERMINAL
Nanjing,PORT_CNNKG,ALL#WORLD#ASIA#CHN#PORT_CNNKG,false,,PORT_TERMINAL
Goulette,PORT_TNLGO,ALL#WORLD#AFRMI#TUN#PORT_TNLGO,false,,PORT_TERMINAL
fukuyama Port,PORT_FUKUYAMA,ALL#WORLD#ASIA#JPN#PORT_FUKUYAMA,false,,PORT_TERMINAL
Barkan Oil-Loading Terminal,PORT_BARKAN,ALL#WORLD#AFRMI#IRN#PORT_BARKAN,false,,PORT_TERMINAL
hitachinaka port,PORTHITACHINAKA,ALL#WORLD#ASIA#JPN#PORTHITACHINAKA,false,,PORT_TERMINAL
Taranto,PORT_ITTAR,ALL#WORLD#EUR#ITA#PORT_ITTAR,false,,PORT_TERMINAL
Aratu,PORT_BRARB,ALL#WORLD#Americas#SOAME#BRA#PORT_BRARB,false,,PORT_TERMINAL
Kwinana (FIS),PORT_AUKWI,ALL#WORLD#OCEAN#AUS#PORT_AUKWI,false,,PORT_TERMINAL
Puerto Del Guazu,PORT_ARDGU,ALL#WORLD#Americas#SOAME#ARG#PORT_ARDGU,false,,PORT_TERMINAL
Palamos,PORT_ESPAL,ALL#WORLD#EUR#ESP#PORT_ESPAL,false,,PORT_TERMINAL
Zhangzhou,PORT_CNZZU,ALL#WORLD#ASIA#CHN#PORT_CNZZU,false,,PORT_TERMINAL
Marion KS,PORT_US9MN,ALL#WORLD#NOAME#USA#PORT_US9MN,false,,PORT_TERMINAL
Mersin,PORT_TRMER,ALL#WORLD#WESTE#TUR#PORT_TRMER,false,,PORT_TERMINAL
Amsterdam,PORT_NLAMS,ALL#WORLD#EUR#NLD#PORT_NLAMS,false,,PORT_TERMINAL
Kushiro,PORT_JPKUH,ALL#WORLD#ASIA#JPN#PORT_JPKUH,false,,PORT_TERMINAL
OPL West Africa,PORT_OWA,ALL#WORLD#WESTA#PORT_OWA,false,,PORT_TERMINAL
Samara,PORT_RUKUF,ALL#WORLD#CIS#RUS#PORT_RUKUF,false,,PORT_TERMINAL
Tuticorin,PORT_INTUT,ALL#WORLD#ASIA#IND#PORT_INTUT,false,,PORT_TERMINAL
Osaka,PORT_OSAKA,ALL#WORLD#ASIA#JPN#PORT_OSAKA,false,,PORT_TERMINAL
Vaksdal,VAKSDAL,ALL#WORLD#WESTE#NOR#VAKSDAL,false,,PORT_TERMINAL
Banana port,BANANA,ALL#WORLD#CWA#COG#BANANA,false,,PORT_TERMINAL
Dobrich,PORT_BGDOD,ALL#WORLD#EUR#BGR#PORT_BGDOD,false,,PORT_TERMINAL
Barcadera ,BARCADERAPORT,ALL#WORLD#ABW#BARCADERAPORT,false,,PORT_TERMINAL
Tanjung Priok,PORT_IDTPP,ALL#WORLD#ASIA#IDN#PORT_IDTPP,false,,PORT_TERMINAL
Belitung,PORT_IDBLT,ALL#WORLD#ASIA#IDN#PORT_IDBLT,false,,PORT_TERMINAL
Leixoes,PORT_PTLEI,ALL#WORLD#EUR#PRT#PORT_PTLEI,false,,PORT_TERMINAL
Gibraltar,PORT_ESLLI,ALL#WORLD#WESTE#GIB#PORT_ESLLI,false,,PORT_TERMINAL
Port of Algeciras,PORT_ALGE,ALL#WORLD#EUR#ESP#SPAND#PORT_ALGE,false,,PORT_TERMINAL
Belém,PORT_BELEM,ALL#WORLD#Americas#SOAME#BRA#BRANO#PARA#BELPA#PORT_BELEM,false,,PORT_TERMINAL
Nasugbu,PORT_PHNSG,ALL#WORLD#ASIA#PHL#PORT_PHNSG,false,,PORT_TERMINAL
Takehara,PORT_JPTHR,ALL#WORLD#ASIA#JPN#PORT_JPTHR,false,,PORT_TERMINAL
Kakogawa Port,PORT_KAKOGAWA,ALL#WORLD#ASIA#JPN#PORT_KAKOGAWA,false,,PORT_TERMINAL
Satellite,SATELLITE,ALL#WORLD#CIS#UKR#EASTU#DONET#MARIU#SATELLITE,false,,PORT_TERMINAL
Collo,PORT_DZCOL,ALL#WORLD#DZA#PORT_DZCOL,false,,PORT_TERMINAL
Ilheus,PORT_BRIOS,ALL#WORLD#Americas#SOAME#BRA#PORT_BRIOS,false,,PORT_TERMINAL
Passero,PORT_ITCPO,ALL#WORLD#EUR#ITA#PORT_ITCPO,false,,PORT_TERMINAL
Chiba,PORT_JPCHB,ALL#WORLD#ASIA#JPN#PORT_JPCHB,false,,PORT_TERMINAL
Nagasaki,PORT_JPNGS,ALL#WORLD#ASIA#JPN#PORT_JPNGS,false,,PORT_TERMINAL
Sao Sebastiao,PORT_BRSSO,ALL#WORLD#Americas#SOAME#BRA#PORT_BRSSO,false,,PORT_TERMINAL
Schiedam,PORT_NLSCM,ALL#WORLD#EUR#NLD#PORT_NLSCM,false,,PORT_TERMINAL
Mormugao,PORT_INMRM,ALL#WORLD#ASIA#IND#PORT_INMRM,false,,PORT_TERMINAL
Kerch,PORT_UAKEH,ALL#WORLD#CIS#UKR#PORT_UAKEH,false,,PORT_TERMINAL
Futong,FUTONG,ALL#WORLD#ASIA#IDN#FUTONG,false,,PORT_TERMINAL
Mina Al Fahl,PORT_OMMFH,ALL#WORLD#MIDDL#OMN#PORT_OMMFH,false,,PORT_TERMINAL
Kay West,PORT_USEYW,ALL#WORLD#NOAME#USA#PORT_USEYW,false,,PORT_TERMINAL
Rizhao,PORT_CNRZH,ALL#WORLD#ASIA#CHN#PORT_CNRZH,false,,PORT_TERMINAL
Port of Dar es Salaam,PORT_DESS,ALL#WORLD#EASTA#TZA#PORT_DESS,false,,PORT_TERMINAL
Port of Iquique,PORT_IQU,ALL#WORLD#OSAM#CHL#PORT_IQU,false,,PORT_TERMINAL
